,customer_no,timestamp,location
34854,31362,2019-09-04 19:50:00,dairy
34855,31362,2019-09-04 19:51:00,dairy
34856,31362,2019-09-04 19:52:00,spices
34857,31362,2019-09-04 19:53:00,fruit
34858,31362,2019-09-04 19:54:00,fruit
34859,31362,2019-09-04 19:55:00,dairy
34860,31362,2019-09-04 19:56:00,checkout
34861,31363,2019-09-04 19:47:00,entrance
34862,31363,2019-09-04 19:48:00,spices
34863,31363,2019-09-04 19:49:00,drinks
34864,31363,2019-09-04 19:50:00,drinks
34865,31363,2019-09-04 19:51:00,drinks
34866,31363,2019-09-04 19:52:00,checkout
34867,31364,2019-09-04 19:48:00,entrance
34868,31364,2019-09-04 19:49:00,dairy
34869,31364,2019-09-04 19:50:00,fruit
34870,31364,2019-09-04 19:51:00,fruit
34871,31364,2019-09-04 19:52:00,checkout
34872,31365,2019-09-04 19:48:00,entrance
34873,31365,2019-09-04 19:49:00,fruit
34874,31365,2019-09-04 19:50:00,checkout
34875,31366,2019-09-04 19:48:00,entrance
34876,31366,2019-09-04 19:49:00,drinks
34877,31366,2019-09-04 19:50:00,checkout
34878,31367,2019-09-04 19:48:00,entrance
34879,31367,2019-09-04 19:49:00,fruit
34880,31367,2019-09-04 19:50:00,fruit
34881,31367,2019-09-04 19:51:00,fruit
34882,31367,2019-09-04 19:52:00,fruit
34883,31367,2019-09-04 19:53:00,fruit
34884,31367,2019-09-04 19:54:00,fruit
34885,31367,2019-09-04 19:55:00,checkout
34886,31368,2019-09-04 19:48:00,entrance
34887,31368,2019-09-04 19:49:00,dairy
34888,31368,2019-09-04 19:50:00,spices
34889,31368,2019-09-04 19:51:00,checkout
34890,31369,2019-09-04 19:49:00,entrance
34891,31369,2019-09-04 19:50:00,dairy
34892,31369,2019-09-04 19:51:00,dairy
34893,31369,2019-09-04 19:52:00,dairy
34894,31369,2019-09-04 19:53:00,dairy
34895,31369,2019-09-04 19:54:00,dairy
34896,31369,2019-09-04 19:55:00,dairy
34897,31369,2019-09-04 19:56:00,dairy
34898,31369,2019-09-04 19:57:00,dairy
34899,31369,2019-09-04 19:58:00,dairy
34900,31369,2019-09-04 19:59:00,checkout
34901,31370,2019-09-04 19:49:00,entrance
34902,31370,2019-09-04 19:50:00,dairy
34903,31370,2019-09-04 19:51:00,dairy
34904,31370,2019-09-04 19:52:00,dairy
34905,31370,2019-09-04 19:53:00,drinks
34906,31370,2019-09-04 19:54:00,drinks
34907,31370,2019-09-04 19:55:00,spices
34908,31370,2019-09-04 19:56:00,dairy
34909,31370,2019-09-04 19:57:00,dairy
34910,31370,2019-09-04 19:58:00,dairy
34911,31370,2019-09-04 19:59:00,checkout
34912,31371,2019-09-04 19:49:00,entrance
34913,31371,2019-09-04 19:50:00,drinks
34914,31371,2019-09-04 19:51:00,drinks
34915,31371,2019-09-04 19:52:00,checkout
34916,31372,2019-09-04 19:49:00,entrance
34917,31372,2019-09-04 19:50:00,dairy
34918,31372,2019-09-04 19:51:00,fruit
34919,31372,2019-09-04 19:52:00,fruit
34920,31372,2019-09-04 19:53:00,fruit
34921,31372,2019-09-04 19:54:00,checkout
34922,31373,2019-09-04 19:49:00,entrance
34923,31373,2019-09-04 19:50:00,fruit
34924,31373,2019-09-04 19:51:00,fruit
34925,31373,2019-09-04 19:52:00,checkout
34926,31374,2019-09-04 19:50:00,entrance
34927,31374,2019-09-04 19:51:00,fruit
34928,31374,2019-09-04 19:52:00,checkout
34929,31375,2019-09-04 19:50:00,entrance
34930,31375,2019-09-04 19:51:00,dairy
34931,31375,2019-09-04 19:52:00,dairy
34932,31375,2019-09-04 19:53:00,dairy
34933,31375,2019-09-04 19:54:00,fruit
34934,31375,2019-09-04 19:55:00,drinks
34935,31375,2019-09-04 19:56:00,checkout
34936,31376,2019-09-04 19:50:00,entrance
34937,31376,2019-09-04 19:51:00,dairy
34938,31376,2019-09-04 19:52:00,checkout
34939,31377,2019-09-04 19:50:00,entrance
34940,31377,2019-09-04 19:51:00,fruit
34941,31377,2019-09-04 19:52:00,fruit
34942,31377,2019-09-04 19:53:00,checkout
34943,31378,2019-09-04 19:51:00,entrance
34944,31378,2019-09-04 19:52:00,dairy
34945,31378,2019-09-04 19:53:00,drinks
34946,31378,2019-09-04 19:54:00,drinks
34947,31378,2019-09-04 19:55:00,drinks
34948,31378,2019-09-04 19:56:00,drinks
34949,31378,2019-09-04 19:57:00,drinks
34950,31378,2019-09-04 19:58:00,drinks
34951,31378,2019-09-04 19:59:00,drinks
34952,31378,2019-09-04 20:00:00,drinks
34953,31378,2019-09-04 20:01:00,drinks
34954,31378,2019-09-04 20:02:00,dairy
34955,31378,2019-09-04 20:03:00,drinks
34956,31378,2019-09-04 20:04:00,checkout
34957,31379,2019-09-04 19:52:00,entrance
34958,31379,2019-09-04 19:53:00,drinks
34959,31379,2019-09-04 19:54:00,spices
34960,31379,2019-09-04 19:55:00,spices
34961,31379,2019-09-04 19:56:00,drinks
34962,31379,2019-09-04 19:57:00,drinks
34963,31379,2019-09-04 19:58:00,checkout
34964,31380,2019-09-04 19:52:00,entrance
34965,31380,2019-09-04 19:53:00,drinks
34966,31380,2019-09-04 19:54:00,checkout
34967,31381,2019-09-04 19:52:00,entrance
34968,31381,2019-09-04 19:53:00,dairy
34969,31381,2019-09-04 19:54:00,dairy
34970,31381,2019-09-04 19:55:00,dairy
34971,31381,2019-09-04 19:56:00,dairy
34972,31381,2019-09-04 19:57:00,dairy
34973,31381,2019-09-04 19:58:00,dairy
34974,31381,2019-09-04 19:59:00,dairy
34975,31381,2019-09-04 20:00:00,dairy
34976,31381,2019-09-04 20:01:00,drinks
34977,31381,2019-09-04 20:02:00,drinks
34978,31381,2019-09-04 20:03:00,drinks
34979,31381,2019-09-04 20:04:00,checkout
34980,31382,2019-09-04 19:52:00,entrance
34981,31382,2019-09-04 19:53:00,fruit
34982,31382,2019-09-04 19:54:00,fruit
34983,31382,2019-09-04 19:55:00,fruit
34984,31382,2019-09-04 19:56:00,drinks
34985,31382,2019-09-04 19:57:00,drinks
34986,31382,2019-09-04 19:58:00,drinks
34987,31382,2019-09-04 19:59:00,fruit
34988,31382,2019-09-04 20:00:00,checkout
34989,31383,2019-09-04 19:52:00,entrance
34990,31383,2019-09-04 19:53:00,dairy
34991,31383,2019-09-04 19:54:00,drinks
34992,31383,2019-09-04 19:55:00,drinks
34993,31383,2019-09-04 19:56:00,drinks
34994,31383,2019-09-04 19:57:00,drinks
34995,31383,2019-09-04 19:58:00,drinks
34996,31383,2019-09-04 19:59:00,drinks
34997,31383,2019-09-04 20:00:00,spices
34998,31383,2019-09-04 20:01:00,spices
34999,31383,2019-09-04 20:02:00,fruit
35000,31383,2019-09-04 20:03:00,fruit
35001,31383,2019-09-04 20:04:00,fruit
35002,31383,2019-09-04 20:05:00,drinks
35003,31383,2019-09-04 20:06:00,drinks
35004,31383,2019-09-04 20:07:00,fruit
35005,31383,2019-09-04 20:08:00,checkout
35006,31384,2019-09-04 19:53:00,entrance
35007,31384,2019-09-04 19:54:00,fruit
35008,31384,2019-09-04 19:55:00,fruit
35009,31384,2019-09-04 19:56:00,checkout
35010,31385,2019-09-04 19:53:00,entrance
35011,31385,2019-09-04 19:54:00,spices
35012,31385,2019-09-04 19:55:00,drinks
35013,31385,2019-09-04 19:56:00,drinks
35014,31385,2019-09-04 19:57:00,checkout
35015,31386,2019-09-04 19:53:00,entrance
35016,31386,2019-09-04 19:54:00,spices
35017,31386,2019-09-04 19:55:00,spices
35018,31386,2019-09-04 19:56:00,spices
35019,31386,2019-09-04 19:57:00,drinks
35020,31386,2019-09-04 19:58:00,drinks
35021,31386,2019-09-04 19:59:00,fruit
35022,31386,2019-09-04 20:00:00,fruit
35023,31386,2019-09-04 20:01:00,drinks
35024,31386,2019-09-04 20:02:00,drinks
35025,31386,2019-09-04 20:03:00,fruit
35026,31386,2019-09-04 20:04:00,fruit
35027,31386,2019-09-04 20:05:00,checkout
35028,31387,2019-09-04 19:53:00,entrance
35029,31387,2019-09-04 19:54:00,spices
35030,31387,2019-09-04 19:55:00,checkout
35031,31388,2019-09-04 19:53:00,entrance
35032,31388,2019-09-04 19:54:00,dairy
35033,31388,2019-09-04 19:55:00,dairy
35034,31388,2019-09-04 19:56:00,fruit
35035,31388,2019-09-04 19:57:00,fruit
35036,31388,2019-09-04 19:58:00,fruit
35037,31388,2019-09-04 19:59:00,spices
35038,31388,2019-09-04 20:00:00,fruit
35039,31388,2019-09-04 20:01:00,fruit
35040,31388,2019-09-04 20:02:00,drinks
35041,31388,2019-09-04 20:03:00,drinks
35042,31388,2019-09-04 20:04:00,drinks
35043,31388,2019-09-04 20:05:00,fruit
35044,31388,2019-09-04 20:06:00,fruit
35045,31388,2019-09-04 20:07:00,fruit
35046,31388,2019-09-04 20:08:00,fruit
35047,31388,2019-09-04 20:09:00,fruit
35048,31388,2019-09-04 20:10:00,fruit
35049,31388,2019-09-04 20:11:00,checkout
35050,31389,2019-09-04 19:53:00,entrance
35051,31389,2019-09-04 19:54:00,drinks
35052,31389,2019-09-04 19:55:00,fruit
35053,31389,2019-09-04 19:56:00,fruit
35054,31389,2019-09-04 19:57:00,dairy
35055,31389,2019-09-04 19:58:00,dairy
35056,31389,2019-09-04 19:59:00,checkout
35057,31390,2019-09-04 19:55:00,entrance
35058,31390,2019-09-04 19:56:00,dairy
35059,31390,2019-09-04 19:57:00,dairy
35060,31390,2019-09-04 19:58:00,dairy
35061,31390,2019-09-04 19:59:00,dairy
35062,31390,2019-09-04 20:00:00,dairy
35063,31390,2019-09-04 20:01:00,dairy
35064,31390,2019-09-04 20:02:00,dairy
35065,31390,2019-09-04 20:03:00,dairy
35066,31390,2019-09-04 20:04:00,dairy
35067,31390,2019-09-04 20:05:00,checkout
35068,31391,2019-09-04 19:55:00,entrance
35069,31391,2019-09-04 19:56:00,dairy
35070,31391,2019-09-04 19:57:00,dairy
35071,31391,2019-09-04 19:58:00,dairy
35072,31391,2019-09-04 19:59:00,dairy
35073,31391,2019-09-04 20:00:00,dairy
35074,31391,2019-09-04 20:01:00,dairy
35075,31391,2019-09-04 20:02:00,dairy
35076,31391,2019-09-04 20:03:00,dairy
35077,31391,2019-09-04 20:04:00,drinks
35078,31391,2019-09-04 20:05:00,drinks
35079,31391,2019-09-04 20:06:00,checkout
35080,31392,2019-09-04 19:55:00,entrance
35081,31392,2019-09-04 19:56:00,dairy
35082,31392,2019-09-04 19:57:00,dairy
35083,31392,2019-09-04 19:58:00,dairy
35084,31392,2019-09-04 19:59:00,dairy
35085,31392,2019-09-04 20:00:00,drinks
35086,31392,2019-09-04 20:01:00,checkout
35087,31393,2019-09-04 19:55:00,entrance
35088,31393,2019-09-04 19:56:00,fruit
35089,31393,2019-09-04 19:57:00,drinks
35090,31393,2019-09-04 19:58:00,drinks
35091,31393,2019-09-04 19:59:00,drinks
35092,31393,2019-09-04 20:00:00,drinks
35093,31393,2019-09-04 20:01:00,checkout
35094,31394,2019-09-04 19:55:00,entrance
35095,31394,2019-09-04 19:56:00,fruit
35096,31394,2019-09-04 19:57:00,fruit
35097,31394,2019-09-04 19:58:00,fruit
35098,31394,2019-09-04 19:59:00,dairy
35099,31394,2019-09-04 20:00:00,dairy
35100,31394,2019-09-04 20:01:00,drinks
35101,31394,2019-09-04 20:02:00,drinks
35102,31394,2019-09-04 20:03:00,drinks
35103,31394,2019-09-04 20:04:00,spices
35104,31394,2019-09-04 20:05:00,checkout
35105,31395,2019-09-04 19:56:00,entrance
35106,31395,2019-09-04 19:57:00,fruit
35107,31395,2019-09-04 19:58:00,checkout
35108,31396,2019-09-04 19:56:00,entrance
35109,31396,2019-09-04 19:57:00,fruit
35110,31396,2019-09-04 19:58:00,fruit
35111,31396,2019-09-04 19:59:00,checkout
35112,31397,2019-09-04 19:56:00,entrance
35113,31397,2019-09-04 19:57:00,dairy
35114,31397,2019-09-04 19:58:00,drinks
35115,31397,2019-09-04 19:59:00,drinks
35116,31397,2019-09-04 20:00:00,drinks
35117,31397,2019-09-04 20:01:00,fruit
35118,31397,2019-09-04 20:02:00,drinks
35119,31397,2019-09-04 20:03:00,drinks
35120,31397,2019-09-04 20:04:00,spices
35121,31397,2019-09-04 20:05:00,drinks
35122,31397,2019-09-04 20:06:00,drinks
35123,31397,2019-09-04 20:07:00,drinks
35124,31397,2019-09-04 20:08:00,drinks
35125,31397,2019-09-04 20:09:00,drinks
35126,31397,2019-09-04 20:10:00,drinks
35127,31397,2019-09-04 20:11:00,fruit
35128,31397,2019-09-04 20:12:00,spices
35129,31397,2019-09-04 20:13:00,spices
35130,31397,2019-09-04 20:14:00,spices
35131,31397,2019-09-04 20:15:00,spices
35132,31397,2019-09-04 20:16:00,spices
35133,31397,2019-09-04 20:17:00,spices
35134,31397,2019-09-04 20:18:00,checkout
35135,31398,2019-09-04 19:56:00,entrance
35136,31398,2019-09-04 19:57:00,spices
35137,31398,2019-09-04 19:58:00,drinks
35138,31398,2019-09-04 19:59:00,drinks
35139,31398,2019-09-04 20:00:00,drinks
35140,31398,2019-09-04 20:01:00,drinks
35141,31398,2019-09-04 20:02:00,fruit
35142,31398,2019-09-04 20:03:00,fruit
35143,31398,2019-09-04 20:04:00,spices
35144,31398,2019-09-04 20:05:00,spices
35145,31398,2019-09-04 20:06:00,fruit
35146,31398,2019-09-04 20:07:00,checkout
35147,31399,2019-09-04 19:56:00,entrance
35148,31399,2019-09-04 19:57:00,drinks
35149,31399,2019-09-04 19:58:00,checkout
35150,31400,2019-09-04 19:58:00,entrance
35151,31400,2019-09-04 19:59:00,dairy
35152,31400,2019-09-04 20:00:00,dairy
35153,31400,2019-09-04 20:01:00,dairy
35154,31400,2019-09-04 20:02:00,fruit
35155,31400,2019-09-04 20:03:00,fruit
35156,31400,2019-09-04 20:04:00,fruit
35157,31400,2019-09-04 20:05:00,fruit
35158,31400,2019-09-04 20:06:00,drinks
35159,31400,2019-09-04 20:07:00,drinks
35160,31400,2019-09-04 20:08:00,spices
35161,31400,2019-09-04 20:09:00,drinks
35162,31400,2019-09-04 20:10:00,checkout
35163,31401,2019-09-04 19:59:00,entrance
35164,31401,2019-09-04 20:00:00,fruit
35165,31401,2019-09-04 20:01:00,checkout
35166,31402,2019-09-04 20:00:00,entrance
35167,31402,2019-09-04 20:01:00,dairy
35168,31402,2019-09-04 20:02:00,dairy
35169,31402,2019-09-04 20:03:00,checkout
35170,31403,2019-09-04 20:00:00,entrance
35171,31403,2019-09-04 20:01:00,fruit
35172,31403,2019-09-04 20:02:00,fruit
35173,31403,2019-09-04 20:03:00,checkout
35174,31404,2019-09-04 20:03:00,entrance
35175,31404,2019-09-04 20:04:00,spices
35176,31404,2019-09-04 20:05:00,dairy
35177,31404,2019-09-04 20:06:00,dairy
35178,31404,2019-09-04 20:07:00,dairy
35179,31404,2019-09-04 20:08:00,dairy
35180,31404,2019-09-04 20:09:00,dairy
35181,31404,2019-09-04 20:10:00,dairy
35182,31404,2019-09-04 20:11:00,dairy
35183,31404,2019-09-04 20:12:00,dairy
35184,31404,2019-09-04 20:13:00,dairy
35185,31404,2019-09-04 20:14:00,dairy
35186,31404,2019-09-04 20:15:00,dairy
35187,31404,2019-09-04 20:16:00,dairy
35188,31404,2019-09-04 20:17:00,spices
35189,31404,2019-09-04 20:18:00,spices
35190,31404,2019-09-04 20:19:00,fruit
35191,31404,2019-09-04 20:20:00,fruit
35192,31404,2019-09-04 20:21:00,fruit
35193,31404,2019-09-04 20:22:00,fruit
35194,31404,2019-09-04 20:23:00,checkout
35195,31405,2019-09-04 20:05:00,entrance
35196,31405,2019-09-04 20:06:00,fruit
35197,31405,2019-09-04 20:07:00,dairy
35198,31405,2019-09-04 20:08:00,dairy
35199,31405,2019-09-04 20:09:00,dairy
35200,31405,2019-09-04 20:10:00,dairy
35201,31405,2019-09-04 20:11:00,dairy
35202,31405,2019-09-04 20:12:00,dairy
35203,31405,2019-09-04 20:13:00,checkout
35204,31406,2019-09-04 20:05:00,entrance
35205,31406,2019-09-04 20:06:00,fruit
35206,31406,2019-09-04 20:07:00,fruit
35207,31406,2019-09-04 20:08:00,dairy
35208,31406,2019-09-04 20:09:00,checkout
35209,31407,2019-09-04 20:05:00,entrance
35210,31407,2019-09-04 20:06:00,fruit
35211,31407,2019-09-04 20:07:00,drinks
35212,31407,2019-09-04 20:08:00,checkout
35213,31408,2019-09-04 20:05:00,entrance
35214,31408,2019-09-04 20:06:00,fruit
35215,31408,2019-09-04 20:07:00,fruit
35216,31408,2019-09-04 20:08:00,fruit
35217,31408,2019-09-04 20:09:00,fruit
35218,31408,2019-09-04 20:10:00,drinks
35219,31408,2019-09-04 20:11:00,spices
35220,31408,2019-09-04 20:12:00,dairy
35221,31408,2019-09-04 20:13:00,dairy
35222,31408,2019-09-04 20:14:00,dairy
35223,31408,2019-09-04 20:15:00,dairy
35224,31408,2019-09-04 20:16:00,dairy
35225,31408,2019-09-04 20:17:00,dairy
35226,31408,2019-09-04 20:18:00,dairy
35227,31408,2019-09-04 20:19:00,dairy
35228,31408,2019-09-04 20:20:00,dairy
35229,31408,2019-09-04 20:21:00,dairy
35230,31408,2019-09-04 20:22:00,drinks
35231,31408,2019-09-04 20:23:00,drinks
35232,31408,2019-09-04 20:24:00,drinks
35233,31408,2019-09-04 20:25:00,fruit
35234,31408,2019-09-04 20:26:00,fruit
35235,31408,2019-09-04 20:27:00,drinks
35236,31408,2019-09-04 20:28:00,drinks
35237,31408,2019-09-04 20:29:00,drinks
35238,31408,2019-09-04 20:30:00,drinks
35239,31408,2019-09-04 20:31:00,drinks
35240,31408,2019-09-04 20:32:00,fruit
35241,31408,2019-09-04 20:33:00,dairy
35242,31408,2019-09-04 20:34:00,dairy
35243,31408,2019-09-04 20:35:00,dairy
35244,31408,2019-09-04 20:36:00,dairy
35245,31408,2019-09-04 20:37:00,fruit
35246,31408,2019-09-04 20:38:00,dairy
35247,31408,2019-09-04 20:39:00,dairy
35248,31408,2019-09-04 20:40:00,dairy
35249,31408,2019-09-04 20:41:00,dairy
35250,31408,2019-09-04 20:42:00,dairy
35251,31408,2019-09-04 20:43:00,dairy
35252,31408,2019-09-04 20:44:00,dairy
35253,31408,2019-09-04 20:45:00,dairy
35254,31408,2019-09-04 20:46:00,dairy
35255,31408,2019-09-04 20:47:00,checkout
35256,31409,2019-09-04 20:05:00,entrance
35257,31409,2019-09-04 20:06:00,fruit
35258,31409,2019-09-04 20:07:00,fruit
35259,31409,2019-09-04 20:08:00,fruit
35260,31409,2019-09-04 20:09:00,fruit
35261,31409,2019-09-04 20:10:00,fruit
35262,31409,2019-09-04 20:11:00,fruit
35263,31409,2019-09-04 20:12:00,checkout
35264,31410,2019-09-04 20:06:00,entrance
35265,31410,2019-09-04 20:07:00,fruit
35266,31410,2019-09-04 20:08:00,drinks
35267,31410,2019-09-04 20:09:00,spices
35268,31410,2019-09-04 20:10:00,spices
35269,31410,2019-09-04 20:11:00,drinks
35270,31410,2019-09-04 20:12:00,checkout
35271,31411,2019-09-04 20:07:00,entrance
35272,31411,2019-09-04 20:08:00,fruit
35273,31411,2019-09-04 20:09:00,checkout
35274,31412,2019-09-04 20:08:00,entrance
35275,31412,2019-09-04 20:09:00,fruit
35276,31412,2019-09-04 20:10:00,checkout
35277,31413,2019-09-04 20:09:00,entrance
35278,31413,2019-09-04 20:10:00,drinks
35279,31413,2019-09-04 20:11:00,drinks
35280,31413,2019-09-04 20:12:00,fruit
35281,31413,2019-09-04 20:13:00,fruit
35282,31413,2019-09-04 20:14:00,dairy
35283,31413,2019-09-04 20:15:00,drinks
35284,31413,2019-09-04 20:16:00,checkout
35285,31414,2019-09-04 20:12:00,entrance
35286,31414,2019-09-04 20:13:00,fruit
35287,31414,2019-09-04 20:14:00,fruit
35288,31414,2019-09-04 20:15:00,spices
35289,31414,2019-09-04 20:16:00,spices
35290,31414,2019-09-04 20:17:00,drinks
35291,31414,2019-09-04 20:18:00,spices
35292,31414,2019-09-04 20:19:00,dairy
35293,31414,2019-09-04 20:20:00,dairy
35294,31414,2019-09-04 20:21:00,checkout
35295,31415,2019-09-04 20:12:00,entrance
35296,31415,2019-09-04 20:13:00,dairy
35297,31415,2019-09-04 20:14:00,drinks
35298,31415,2019-09-04 20:15:00,drinks
35299,31415,2019-09-04 20:16:00,checkout
35300,31416,2019-09-04 20:12:00,entrance
35301,31416,2019-09-04 20:13:00,spices
35302,31416,2019-09-04 20:14:00,dairy
35303,31416,2019-09-04 20:15:00,drinks
35304,31416,2019-09-04 20:16:00,spices
35305,31416,2019-09-04 20:17:00,spices
35306,31416,2019-09-04 20:18:00,drinks
35307,31416,2019-09-04 20:19:00,drinks
35308,31416,2019-09-04 20:20:00,checkout
35309,31417,2019-09-04 20:12:00,entrance
35310,31417,2019-09-04 20:13:00,dairy
35311,31417,2019-09-04 20:14:00,dairy
35312,31417,2019-09-04 20:15:00,dairy
35313,31417,2019-09-04 20:16:00,dairy
35314,31417,2019-09-04 20:17:00,spices
35315,31417,2019-09-04 20:18:00,drinks
35316,31417,2019-09-04 20:19:00,fruit
35317,31417,2019-09-04 20:20:00,fruit
35318,31417,2019-09-04 20:21:00,fruit
35319,31417,2019-09-04 20:22:00,fruit
35320,31417,2019-09-04 20:23:00,checkout
35321,31418,2019-09-04 20:12:00,entrance
35322,31418,2019-09-04 20:13:00,fruit
35323,31418,2019-09-04 20:14:00,dairy
35324,31418,2019-09-04 20:15:00,checkout
35325,31419,2019-09-04 20:12:00,entrance
35326,31419,2019-09-04 20:13:00,dairy
35327,31419,2019-09-04 20:14:00,dairy
35328,31419,2019-09-04 20:15:00,dairy
35329,31419,2019-09-04 20:16:00,checkout
35330,31420,2019-09-04 20:13:00,entrance
35331,31420,2019-09-04 20:14:00,fruit
35332,31420,2019-09-04 20:15:00,fruit
35333,31420,2019-09-04 20:16:00,fruit
35334,31420,2019-09-04 20:17:00,fruit
35335,31420,2019-09-04 20:18:00,fruit
35336,31420,2019-09-04 20:19:00,fruit
35337,31420,2019-09-04 20:20:00,fruit
35338,31420,2019-09-04 20:21:00,drinks
35339,31420,2019-09-04 20:22:00,drinks
35340,31420,2019-09-04 20:23:00,drinks
35341,31420,2019-09-04 20:24:00,drinks
35342,31420,2019-09-04 20:25:00,drinks
35343,31420,2019-09-04 20:26:00,drinks
35344,31420,2019-09-04 20:27:00,checkout
35345,31421,2019-09-04 20:13:00,entrance
35346,31421,2019-09-04 20:14:00,drinks
35347,31421,2019-09-04 20:15:00,drinks
35348,31421,2019-09-04 20:16:00,checkout
35349,31422,2019-09-04 20:13:00,entrance
35350,31422,2019-09-04 20:14:00,spices
35351,31422,2019-09-04 20:15:00,dairy
35352,31422,2019-09-04 20:16:00,dairy
35353,31422,2019-09-04 20:17:00,dairy
35354,31422,2019-09-04 20:18:00,dairy
35355,31422,2019-09-04 20:19:00,dairy
35356,31422,2019-09-04 20:20:00,dairy
35357,31422,2019-09-04 20:21:00,dairy
35358,31422,2019-09-04 20:22:00,fruit
35359,31422,2019-09-04 20:23:00,fruit
35360,31422,2019-09-04 20:24:00,fruit
35361,31422,2019-09-04 20:25:00,fruit
35362,31422,2019-09-04 20:26:00,fruit
35363,31422,2019-09-04 20:27:00,spices
35364,31422,2019-09-04 20:28:00,spices
35365,31422,2019-09-04 20:29:00,checkout
35366,31423,2019-09-04 20:14:00,entrance
35367,31423,2019-09-04 20:15:00,dairy
35368,31423,2019-09-04 20:16:00,dairy
35369,31423,2019-09-04 20:17:00,dairy
35370,31423,2019-09-04 20:18:00,dairy
35371,31423,2019-09-04 20:19:00,dairy
35372,31423,2019-09-04 20:20:00,dairy
35373,31423,2019-09-04 20:21:00,dairy
35374,31423,2019-09-04 20:22:00,dairy
35375,31423,2019-09-04 20:23:00,dairy
35376,31423,2019-09-04 20:24:00,dairy
35377,31423,2019-09-04 20:25:00,fruit
35378,31423,2019-09-04 20:26:00,drinks
35379,31423,2019-09-04 20:27:00,fruit
35380,31423,2019-09-04 20:28:00,drinks
35381,31423,2019-09-04 20:29:00,checkout
35382,31424,2019-09-04 20:14:00,entrance
35383,31424,2019-09-04 20:15:00,drinks
35384,31424,2019-09-04 20:16:00,drinks
35385,31424,2019-09-04 20:17:00,fruit
35386,31424,2019-09-04 20:18:00,drinks
35387,31424,2019-09-04 20:19:00,checkout
35388,31425,2019-09-04 20:18:00,entrance
35389,31425,2019-09-04 20:19:00,fruit
35390,31425,2019-09-04 20:20:00,fruit
35391,31425,2019-09-04 20:21:00,fruit
35392,31425,2019-09-04 20:22:00,dairy
35393,31425,2019-09-04 20:23:00,drinks
35394,31425,2019-09-04 20:24:00,checkout
35395,31426,2019-09-04 20:18:00,entrance
35396,31426,2019-09-04 20:19:00,drinks
35397,31426,2019-09-04 20:20:00,drinks
35398,31426,2019-09-04 20:21:00,drinks
35399,31426,2019-09-04 20:22:00,drinks
35400,31426,2019-09-04 20:23:00,checkout
35401,31427,2019-09-04 20:20:00,entrance
35402,31427,2019-09-04 20:21:00,dairy
35403,31427,2019-09-04 20:22:00,checkout
35404,31428,2019-09-04 20:20:00,entrance
35405,31428,2019-09-04 20:21:00,fruit
35406,31428,2019-09-04 20:22:00,drinks
35407,31428,2019-09-04 20:23:00,drinks
35408,31428,2019-09-04 20:24:00,spices
35409,31428,2019-09-04 20:25:00,drinks
35410,31428,2019-09-04 20:26:00,drinks
35411,31428,2019-09-04 20:27:00,drinks
35412,31428,2019-09-04 20:28:00,drinks
35413,31428,2019-09-04 20:29:00,drinks
35414,31428,2019-09-04 20:30:00,drinks
35415,31428,2019-09-04 20:31:00,drinks
35416,31428,2019-09-04 20:32:00,drinks
35417,31428,2019-09-04 20:33:00,drinks
35418,31428,2019-09-04 20:34:00,drinks
35419,31428,2019-09-04 20:35:00,drinks
35420,31428,2019-09-04 20:36:00,fruit
35421,31428,2019-09-04 20:37:00,fruit
35422,31428,2019-09-04 20:38:00,fruit
35423,31428,2019-09-04 20:39:00,fruit
35424,31428,2019-09-04 20:40:00,checkout
35425,31429,2019-09-04 20:23:00,entrance
35426,31429,2019-09-04 20:24:00,drinks
35427,31429,2019-09-04 20:25:00,drinks
35428,31429,2019-09-04 20:26:00,checkout
35429,31430,2019-09-04 20:24:00,entrance
35430,31430,2019-09-04 20:25:00,fruit
35431,31430,2019-09-04 20:26:00,checkout
35432,31431,2019-09-04 20:24:00,entrance
35433,31431,2019-09-04 20:25:00,spices
35434,31431,2019-09-04 20:26:00,spices
35435,31431,2019-09-04 20:27:00,checkout
35436,31432,2019-09-04 20:24:00,entrance
35437,31432,2019-09-04 20:25:00,fruit
35438,31432,2019-09-04 20:26:00,fruit
35439,31432,2019-09-04 20:27:00,fruit
35440,31432,2019-09-04 20:28:00,dairy
35441,31432,2019-09-04 20:29:00,dairy
35442,31432,2019-09-04 20:30:00,dairy
35443,31432,2019-09-04 20:31:00,dairy
35444,31432,2019-09-04 20:32:00,dairy
35445,31432,2019-09-04 20:33:00,fruit
35446,31432,2019-09-04 20:34:00,dairy
35447,31432,2019-09-04 20:35:00,dairy
35448,31432,2019-09-04 20:36:00,dairy
35449,31432,2019-09-04 20:37:00,dairy
35450,31432,2019-09-04 20:38:00,dairy
35451,31432,2019-09-04 20:39:00,dairy
35452,31432,2019-09-04 20:40:00,dairy
35453,31432,2019-09-04 20:41:00,dairy
35454,31432,2019-09-04 20:42:00,dairy
35455,31432,2019-09-04 20:43:00,checkout
35456,31433,2019-09-04 20:27:00,entrance
35457,31433,2019-09-04 20:28:00,spices
35458,31433,2019-09-04 20:29:00,spices
35459,31433,2019-09-04 20:30:00,checkout
35460,31434,2019-09-04 20:27:00,entrance
35461,31434,2019-09-04 20:28:00,dairy
35462,31434,2019-09-04 20:29:00,dairy
35463,31434,2019-09-04 20:30:00,spices
